IPR020040,1
IPR001180,4
IPR000095,7
IPR031597,2
IPR014930,2
IPR006211,4
IPR000494,4
IPR000722,1
IPR006592,1
IPR007080,1
IPR007066,1
IPR007083,1
IPR007081,1
IPR007075,1
IPR007073,1
IPR019486,2
IPR032226,2
IPR034925,1
IPR001604,1
IPR020821,1
IPR020436,1
IPR001212,2
IPR004826,1
IPR006164,1
IPR005160,1
IPR005161,1
IPR014893,1
IPR004367,4
IPR015132,2
IPR004172,2
IPR013618,1
IPR024571,3
IPR014782,3
IPR015070,2
IPR032486,2
IPR019143,2
IPR034743,2
IPR034744,2
IPR003347,6
IPR006643,2
IPR012849,1
IPR032397,2
IPR011539,2
IPR016017,1
IPR001606,8
IPR033388,1
IPR001632,2
IPR034172,1
IPR034173,1
IPR034174,1
IPR034175,1
IPR012921,2
IPR010912,1
IPR000953,10
IPR017984,3
IPR023780,6
IPR008251,2
IPR024986,1
IPR000467,4
IPR034991,1
IPR034993,1
IPR001876,6
IPR034243,1
IPR032394,2
IPR000998,3
IPR001303,2
IPR006594,4
IPR001683,7
IPR000403,4
IPR002420,2
IPR000341,2
IPR001263,3
IPR000917,3
IPR009038,4
IPR003891,2
IPR003890,2
IPR003307,2
IPR031341,1
IPR001678,2
IPR011023,1
IPR025887,1
IPR001064,2
IPR000772,6
IPR022070,2
IPR011489,7
IPR019443,1
IPR019441,1
IPR019439,1
IPR031870,1
IPR015256,1
IPR005034,1
IPR014720,5
IPR006935,1
IPR003100,2
IPR000999,1
IPR034513,1
IPR034516,1
IPR013079,1
IPR000182,2
IPR001251,5
IPR011074,1
IPR006797,1
IPR016179,2
IPR024298,2
IPR015798,1
IPR015800,1
IPR015802,1
IPR023798,1
IPR012542,1
IPR002205,1
IPR013506,1
IPR031660,1
IPR006171,1
IPR034157,1
IPR006757,1
IPR003124,2
IPR010508,1
IPR000353,3
IPR006861,1
IPR032381,1
IPR025614,2
IPR025481,2
IPR029473,2
IPR002589,1
IPR034517,1
IPR012317,2
IPR020454,2
IPR014877,1
IPR013598,1
IPR001494,5
IPR002717,1
IPR005818,2
IPR033133,2
IPR033712,2
IPR001507,1
IPR001079,2
IPR001909,2
IPR003309,3
IPR000782,3
IPR006595,2
IPR010565,1
IPR034847,1
IPR003618,1
IPR022383,1
IPR001236,1
IPR004043,3
IPR018514,1
IPR015390,1
IPR001878,6
IPR034906,1
IPR028565,3
IPR000949,1
IPR001005,6
IPR017884,5
IPR036023,2
IPR000159,6
IPR012313,1
IPR022630,1
IPR022629,1
IPR022628,1
IPR035863,1
IPR005189,1
IPR032764,2
IPR031865,1
IPR011646,1
IPR024977,1
IPR010714,1
IPR006692,2
IPR019131,3
IPR031162,2
IPR003101,2
IPR014744,2
IPR010303,2
IPR000197,2
IPR035834,1
IPR035835,1
IPR024646,2
IPR013019,2
IPR001132,2
IPR000938,4
IPR003349,3
IPR013637,3
IPR004198,3
IPR015151,2
IPR002553,7
IPR008152,5
IPR013094,1
IPR010468,1
IPR017452,7
IPR004182,5
IPR000195,6
IPR036014,2
IPR036017,2
IPR019010,1
IPR027353,1
IPR013257,1
IPR021720,1
IPR015793,1
IPR015795,1
IPR000909,2
IPR025304,1
IPR004328,1
IPR026541,2
IPR025995,3
IPR002653,1
IPR000058,1
IPR000261,3
IPR001173,1
IPR034544,1
IPR034548,1
IPR001962,1
IPR017932,2
IPR008399,2
IPR008400,2
IPR029311,1
IPR004839,1
IPR006133,1
IPR006134,1
IPR032757,1
IPR025687,1
IPR005788,4
IPR013766,8
IPR001943,1
IPR000020,3
IPR000859,5
IPR001254,5
IPR006176,1
IPR006108,1
IPR031635,1
IPR018940,1
IPR014038,1
IPR007012,1
IPR007010,1
IPR002934,2
IPR010795,1
IPR023796,6
IPR010600,1
IPR013694,1
IPR029004,1
IPR001148,1
IPR022750,1
IPR003152,1
IPR003151,1
IPR014009,1
IPR014885,2
IPR000697,3
IPR001766,4
IPR007421,1
IPR000331,2
IPR015022,1
IPR034085,5
IPR001368,3
IPR034672,1
IPR002931,2
IPR008958,2
IPR001102,2
IPR032108,1
IPR000061,3
IPR034406,1
IPR010935,2
IPR016166,4
IPR006094,2
IPR021930,1
IPR000863,2
IPR000270,3
IPR034866,1
IPR033741,1
IPR006909,1
IPR006910,1
IPR034552,1
IPR034558,1
IPR034257,1
IPR006569,2
IPR035009,1
IPR023115,1
IPR024395,3
IPR035781,1
IPR035789,1
IPR005112,4
IPR001194,4
IPR023341,1
IPR005113,4
IPR006096,1
IPR006097,1
IPR033922,1
IPR032425,1
IPR004148,1
IPR035695,1
IPR034651,1
IPR029130,1
IPR029132,1
IPR002733,1
IPR032387,3
IPR021901,1
IPR035746,1
IPR014928,1
IPR011709,2
IPR007502,2
IPR020839,1
IPR013721,1
IPR004859,1
IPR006561,3
IPR002713,1
IPR032835,1
IPR032471,4
IPR013216,1
IPR003769,1
IPR003650,1
IPR000651,5
IPR001895,5
IPR004871,2
IPR006887,1
IPR000313,2
IPR033928,1
IPR035462,1
IPR005542,1
IPR034675,1
IPR028187,1
IPR035857,1
IPR022643,1
IPR022644,1
IPR019561,1
IPR034229,1
IPR012852,3
IPR031805,1
IPR031334,1
IPR002138,1
IPR014905,1
IPR015898,3
IPR032350,1
IPR034852,1
IPR002483,2
IPR034268,1
IPR022033,1
IPR022164,2
IPR022140,2
IPR032405,3
IPR003959,2
IPR008269,1
IPR003111,2
IPR029353,1
IPR003653,1
IPR006903,1
IPR013713,1
IPR003121,2
IPR004181,1
IPR021893,1
IPR010507,1
IPR006052,1
IPR006605,3
IPR003886,3
IPR026805,1
IPR034924,1
IPR031777,2
IPR031778,2
IPR006581,2
IPR032773,1
IPR002190,1
IPR035023,1
IPR035024,1
IPR035724,1
IPR001711,1
IPR035489,1
IPR000857,2
IPR032451,2
IPR032450,2
IPR007526,2
IPR032448,2
IPR012913,1
IPR005900,2
IPR006148,2
IPR034869,1
IPR021887,3
IPR010011,3
IPR032565,2
IPR014920,3
IPR014935,3
IPR001810,3
IPR012312,1
IPR024340,1
IPR033443,1
IPR033760,4
IPR014836,3
IPR012896,3
IPR002369,4
IPR034511,1
IPR035859,1
IPR022752,1
IPR002937,1
IPR028107,1
IPR013136,1
IPR032354,1
IPR015590,7
IPR028283,1
IPR028282,1
IPR028191,1
IPR032629,4
IPR032817,1
IPR015403,4
IPR032691,3
IPR022707,2
IPR014890,1
IPR003380,1
IPR033830,1
IPR012314,1
IPR023412,1
IPR001190,3
IPR017448,3
IPR015927,1
IPR033903,1
IPR002641,1
IPR033832,1
IPR000488,4
IPR033842,1
IPR025155,1
IPR019349,1
IPR000971,2
IPR011705,4
IPR001828,2
IPR003508,2
IPR035788,1
IPR032409,1
IPR012932,1
IPR000818,1
IPR001879,4
IPR001179,4
IPR034824,1
IPR019025,1
IPR013749,1
IPR000010,1
IPR034325,1
IPR013787,5
IPR029320,1
IPR002655,1
IPR031692,1
IPR030381,1
IPR034196,2
IPR034198,2
IPR034199,2
IPR000866,3
IPR019479,3
IPR023210,3
IPR002068,2
IPR003090,1
IPR032878,1
IPR017927,2
IPR001709,1
IPR008333,1
IPR001433,1
IPR001030,1
IPR000573,1
IPR032200,1
IPR032201,1
IPR020864,1
IPR032067,2
IPR003607,3
IPR002073,2
IPR032098,1
IPR003654,1
IPR022675,1
IPR022674,1
IPR025300,1
IPR031330,1
IPR003884,2
IPR004850,2
IPR020846,6
IPR006636,1
IPR015360,1
IPR021619,1
IPR006674,1
IPR035814,1
IPR019680,1
IPR031972,1
IPR013201,3
IPR034371,1
IPR000326,2
IPR025883,1
IPR007794,1
IPR022735,4
IPR019448,3
IPR034677,1
IPR024084,1
IPR034124,1
IPR000157,3
IPR024810,1
IPR033446,1
IPR025829,1
IPR027377,1
IPR032419,1
IPR021063,1
IPR034735,1
IPR013164,2
IPR013585,1
IPR003323,1
IPR019570,1
IPR013092,1
IPR014882,1
IPR001060,3
IPR031964,1
IPR015048,1
IPR011527,2
IPR015350,1
IPR015351,1
IPR014767,3
IPR015425,3
IPR010472,3
IPR014768,3
IPR010473,3
IPR004552,1
IPR017920,2
IPR006630,1
IPR003112,2
IPR035466,1
IPR035490,1
IPR001347,1
IPR001388,3
IPR024665,1
IPR005123,1
IPR006620,1
IPR002710,2
IPR036103,2
IPR010457,1
IPR022775,2
IPR034404,1
IPR021126,1
IPR031600,1
IPR032781,1
IPR035558,1
IPR019497,1
IPR005101,1
IPR006050,1
IPR000582,1
IPR001424,1
IPR021780,1
IPR002018,1
IPR000418,5
IPR003118,3
IPR033701,1
IPR033695,1
IPR000959,1
IPR007604,1
IPR035234,1
IPR025615,1
IPR006202,3
IPR006029,3
IPR011682,3
IPR015341,3
IPR000602,3
IPR004841,1
IPR013612,1
IPR018491,1
IPR012957,1
IPR012958,1
IPR009462,1
IPR009463,1
IPR032412,1
IPR036114,1
IPR005195,1
IPR001315,1
IPR035537,1
IPR006907,1
IPR035523,1
IPR010363,1
IPR004020,2
IPR000315,4
IPR003652,1
IPR012603,2
IPR002999,3
IPR001054,6
IPR011644,2
IPR011645,2
IPR016072,1
IPR016073,1
IPR014868,2
IPR032880,1
IPR027815,1
IPR003864,1
IPR022052,1
IPR034410,1
IPR034411,1
IPR003585,2
IPR027789,2
IPR000644,2
IPR001093,1
IPR025670,1
IPR034237,1
IPR019082,1
IPR034798,2
IPR033110,1
IPR034326,1
IPR035509,1
IPR002913,2
IPR000904,5
IPR007180,1
IPR006568,1
IPR022188,1
IPR016071,1
IPR035494,1
IPR035493,1
IPR013932,1
IPR003169,2
IPR022756,1
IPR035854,1
IPR003018,1
IPR000620,1
IPR035617,1
IPR034123,1
IPR034125,1
IPR004045,3
IPR004046,2
IPR034025,2
IPR026000,1
IPR000007,1
IPR021870,1
IPR025160,1
IPR012617,1
IPR013112,1
IPR013121,1
IPR003680,1
IPR010497,1
IPR003137,2
IPR007484,1
IPR007365,1
IPR012848,1
IPR033121,1
IPR003543,1
IPR002539,1
IPR003033,2
IPR034646,1
IPR004147,1
IPR011234,1
IPR015377,1
IPR006114,1
IPR006115,1
IPR032106,1
IPR001017,1
IPR031717,1
IPR005475,1
IPR032803,1
IPR001736,1
IPR032628,2
IPR009398,1
IPR003173,1
IPR002652,1
IPR003172,2
IPR005844,1
IPR005845,1
IPR005846,1
IPR005843,1
IPR035886,1
IPR018119,1
IPR007125,1
IPR012943,1
IPR010630,1
IPR006011,2
IPR035871,1
IPR007705,1
IPR002939,2
IPR001623,7
IPR013818,1
IPR033906,1
IPR001024,2
IPR006788,1
IPR010911,2
IPR032778,2
IPR014760,1
IPR034143,1
IPR022023,1
IPR000083,1
IPR000001,1
IPR000519,1
IPR024366,1
IPR024367,1
IPR000209,2
IPR034185,1
IPR014896,1
IPR003894,1
IPR002893,1
IPR014800,1
IPR014799,1
IPR012936,2
IPR029332,1
IPR015152,1
IPR033989,2
IPR025136,1
IPR005052,1
IPR019102,1
IPR032263,1
IPR003781,1
IPR005811,1
IPR028124,1
IPR034376,1
IPR029485,1
IPR035450,1
IPR035452,1
IPR035449,1
IPR035453,1
IPR035454,1
IPR021967,1
IPR007230,1
IPR025762,1
IPR019050,1
IPR025761,1
IPR025609,1
IPR025768,1
IPR020838,1
IPR015194,1
IPR015195,1
IPR015096,1
IPR001763,2
IPR032154,1
IPR013040,1
IPR015321,1
IPR024582,1
IPR034189,1
IPR034191,1
IPR021139,1
IPR025605,1
IPR000642,1
IPR019523,2
IPR005643,1
IPR036064,1
IPR020587,1
IPR035534,1
IPR035532,1
IPR035847,1
IPR010599,2
IPR017874,2
IPR004875,1
IPR006600,1
IPR034827,1
IPR034830,1
IPR034832,1
IPR004012,2
IPR026905,1
IPR028020,1
IPR007759,1
IPR031910,1
IPR031907,1
IPR034265,1
IPR031908,1
IPR032232,1
IPR035497,1
IPR035498,1
IPR035495,1
IPR032117,1
IPR022967,1
IPR003029,1
IPR028083,1
IPR027999,1
IPR032706,1
IPR028088,1
IPR035420,1
IPR035018,1
IPR035019,1
IPR028231,1
IPR006641,1
IPR029065,1
IPR013342,1
IPR013341,1
IPR023801,1
IPR024643,1
IPR014811,1
IPR032472,1
IPR032473,1
IPR032474,1
IPR003165,1
IPR015125,1
IPR001357,1
IPR010569,2
IPR022096,1
IPR021925,1
IPR015373,2
IPR034127,1
IPR011583,1
IPR001223,1
IPR012562,1
IPR019018,1
IPR032430,1
IPR021843,1
IPR032549,1
IPR035477,1
IPR035478,1
IPR035479,1
IPR035480,1
IPR027791,1
IPR027995,1
IPR033923,1
IPR035064,1
IPR006933,2
IPR003605,1
IPR000535,1
IPR001346,1
IPR019471,1
IPR010734,1
IPR010465,1
IPR009408,1
IPR008153,2
IPR013608,1
IPR034879,1
IPR020630,1
IPR020631,1
IPR033739,2
IPR001818,2
IPR006026,2
IPR002477,2
IPR001163,2
IPR013147,1
IPR013270,1
IPR018392,1
IPR006571,1
IPR002720,1
IPR002719,1
IPR015030,1
IPR024599,1
IPR034884,1
IPR001387,1
IPR013729,1
IPR006794,1
IPR034967,1
IPR005135,1
IPR032353,1
IPR022617,1
IPR033950,1
IPR013719,1
IPR029148,1
IPR013953,1
IPR000994,1
IPR033825,1
IPR000086,2
IPR029299,1
IPR014876,1
IPR034648,1
IPR035631,1
IPR013530,1
IPR013732,1
IPR013733,1
IPR019518,1
IPR013882,1
IPR022582,1
IPR003892,1
IPR026885,1
IPR002861,1
IPR036607,1
IPR028146,1
IPR035496,1
IPR025451,1
IPR002888,2
IPR001041,3
IPR000674,2
IPR008274,2
IPR005107,2
IPR002346,2
IPR014307,1
IPR027954,1
IPR034751,2
IPR004910,2
IPR019464,1
IPR010844,1
IPR006694,1
IPR011650,1
IPR000819,1
IPR008283,1
IPR001199,3
IPR025754,1
IPR011016,1
IPR035456,1
IPR017978,1
IPR011524,1
IPR036012,1
IPR036015,1
IPR004113,1
IPR035827,1
IPR027370,3
IPR031703,1
IPR007651,1
IPR013209,1
IPR031315,1
IPR024989,1
IPR004021,1
IPR005793,1
IPR002376,1
IPR011710,1
IPR029446,1
IPR031968,1
IPR020189,1
IPR035797,1
IPR000928,1
IPR006116,1
IPR002466,1
IPR003140,1
IPR011146,1
IPR024435,1
IPR006575,1
IPR002818,1
IPR006977,1
IPR017905,1
IPR001373,1
IPR005140,1
IPR005141,1
IPR005142,1
IPR019512,1
IPR029264,1
IPR001840,1
IPR035815,1
IPR033994,1
IPR033993,1
IPR033916,1
IPR023184,1
IPR010908,1
IPR032296,1
IPR006955,1
IPR006953,1
IPR026937,1
IPR022189,1
IPR008197,1
IPR015319,1
IPR006796,1
IPR035743,1
IPR022151,1
IPR002404,2
IPR024609,2
IPR035837,2
IPR015015,2
IPR007842,1
IPR003649,1
IPR002938,1
IPR034834,1
IPR031575,1
IPR011547,1
IPR002645,1
IPR006816,1
IPR032029,1
IPR035000,1
IPR035001,1
IPR034363,1
IPR013979,1
IPR000023,1
IPR029300,1
IPR026966,1
IPR034253,1
IPR003146,1
IPR022712,2
IPR001279,2
IPR011108,2
IPR034182,1
IPR022005,1
IPR002884,1
IPR032815,1
IPR022102,1
IPR033896,1
IPR002100,1
IPR020279,1
IPR006573,1
IPR001293,1
IPR003533,1
IPR000585,1
IPR021805,1
IPR035774,1
IPR000967,1
IPR022157,1
IPR001305,1
IPR006656,1
IPR006963,1
IPR019574,1
IPR015405,1
IPR006900,1
IPR006896,1
IPR012990,1
IPR006895,1
IPR015878,2
IPR006629,1
IPR025640,1
IPR033725,1
IPR033726,1
IPR033727,1
IPR010442,1
IPR033723,1
IPR013746,1
IPR013528,1
IPR024969,1
IPR007330,1
IPR025261,1
IPR033473,1
IPR012911,1
IPR001932,1
IPR006644,1
IPR030398,1
IPR031951,1
IPR013568,1
IPR013854,1
IPR009688,1
IPR032571,1
IPR032335,1
IPR023337,1
IPR007717,1
IPR024682,1
IPR007716,1
IPR021774,1
IPR033742,1
IPR033833,1
IPR005804,1
IPR002058,1
IPR035888,1
IPR015134,1
IPR017877,1
IPR022577,1
IPR022007,1
IPR021869,1
IPR024983,1
IPR004152,1
IPR002014,1
IPR022154,1
IPR032476,1
IPR006019,1
IPR035676,1
IPR003395,1
IPR002579,1
IPR006634,1
IPR013599,1
IPR003164,1
IPR003812,1
IPR020617,1
IPR020616,1
IPR032270,1
